id	x	y	z
78731	156334	142963	18
78732	156334	142964	18
78733	156334	142965	18
78734	156334	142966	18
78735	156334	142967	18
78736	156334	142968	18
78737	156334	142969	18
78738	156334	142970	18
78739	156334	142971	18
78740	156334	142972	18
78741	156334	142973	18
78742	156334	142974	18
78743	156334	142975	18
78744	156334	142976	18
78745	156334	142977	18
78746	156334	142978	18
78747	156334	142979	18
78748	156334	142980	18
78749	156334	142981	18
78750	156334	142982	18
78751	156334	142983	18
78752	156334	142984	18
78753	156334	142985	18
78754	156334	142986	18
78755	156334	142987	18
78756	156334	142988	18
78757	156334	142989	18
78758	156334	142990	18
78759	156334	142991	18
78760	156334	142992	18
78761	156334	142993	18
78762	156334	142994	18
78763	156334	142995	18
79225	156335	142942	18
79226	156335	142943	18
79227	156335	142944	18
79228	156335	142945	18
79229	156335	142946	18
79230	156335	142947	18
79231	156335	142948	18
79232	156335	142949	18
79233	156335	142950	18
79234	156335	142951	18
79235	156335	142952	18
79236	156335	142953	18
79237	156335	142954	18
79238	156335	142955	18
79239	156335	142956	18
79240	156335	142957	18
79241	156335	142958	18
79242	156335	142959	18
79243	156335	142960	18
79244	156335	142961	18
79245	156335	142962	18
79246	156335	142963	18
79247	156335	142964	18
79248	156335	142965	18
79249	156335	142966	18
79250	156335	142967	18
79251	156335	142968	18
79252	156335	142969	18
79253	156335	142970	18
79254	156335	142971	18
79255	156335	142972	18
79256	156335	142973	18
79257	156335	142974	18
79258	156335	142975	18
79259	156335	142976	18
79260	156335	142977	18
79261	156335	142978	18
79262	156335	142979	18
79263	156335	142980	18
79264	156335	142981	18
79265	156335	142982	18
79266	156335	142983	18
79267	156335	142984	18
79268	156335	142985	18
79269	156335	142986	18
79270	156335	142987	18
79271	156335	142988	18
79272	156335	142989	18
79273	156335	142990	18
79274	156335	142991	18
79275	156335	142992	18
79276	156335	142993	18
79277	156335	142994	18
79278	156335	142995	18
79279	156335	142996	18
79739	156336	142941	18
79740	156336	142942	18
79741	156336	142943	18
79742	156336	142944	18
79743	156336	142945	18
79744	156336	142946	18
79745	156336	142947	18
79746	156336	142948	18
79747	156336	142949	18
79748	156336	142950	18
79749	156336	142951	18
79750	156336	142952	18
79751	156336	142953	18
79752	156336	142954	18
79753	156336	142955	18
79754	156336	142956	18
79755	156336	142957	18
79756	156336	142958	18
79757	156336	142959	18
79758	156336	142960	18
79759	156336	142961	18
79760	156336	142962	18
79761	156336	142963	18
79762	156336	142964	18
79763	156336	142965	18
79764	156336	142966	18
79765	156336	142967	18
79766	156336	142968	18
79767	156336	142969	18
79768	156336	142970	18
79769	156336	142971	18
79770	156336	142972	18
79771	156336	142973	18
79772	156336	142974	18
79773	156336	142975	18
79774	156336	142976	18
79775	156336	142977	18
79776	156336	142978	18
79777	156336	142979	18
79778	156336	142980	18
79779	156336	142981	18
79780	156336	142982	18
79781	156336	142983	18
79782	156336	142984	18
79783	156336	142985	18
79784	156336	142986	18
79785	156336	142987	18
79786	156336	142988	18
79787	156336	142989	18
79788	156336	142990	18
79789	156336	142991	18
79790	156336	142992	18
79791	156336	142993	18
79792	156336	142994	18
79793	156336	142995	18
79794	156336	142996	18
80254	156337	142941	18
80255	156337	142942	18
80256	156337	142943	18
80257	156337	142944	18
80258	156337	142945	18
80259	156337	142946	18
80260	156337	142947	18
80261	156337	142948	18
80262	156337	142949	18
80263	156337	142950	18
80264	156337	142951	18
80265	156337	142952	18
80266	156337	142953	18
80267	156337	142954	18
80268	156337	142955	18
80269	156337	142956	18
80270	156337	142957	18
80271	156337	142958	18
80272	156337	142959	18
80273	156337	142960	18
80274	156337	142961	18
80275	156337	142962	18
80276	156337	142963	18
80277	156337	142964	18
80278	156337	142965	18
80279	156337	142966	18
80280	156337	142967	18
80281	156337	142968	18
80282	156337	142969	18
80283	156337	142970	18
80284	156337	142971	18
80285	156337	142972	18
80286	156337	142973	18
80287	156337	142974	18
80288	156337	142975	18
80289	156337	142976	18
80290	156337	142977	18
80291	156337	142978	18
80292	156337	142979	18
80293	156337	142980	18
80294	156337	142981	18
80295	156337	142982	18
80296	156337	142983	18
80297	156337	142984	18
80298	156337	142985	18
80299	156337	142986	18
80300	156337	142987	18
80301	156337	142988	18
80302	156337	142989	18
80303	156337	142990	18
80304	156337	142991	18
80305	156337	142992	18
80306	156337	142993	18
80307	156337	142994	18
80308	156337	142995	18
80309	156337	142996	18
80310	156337	142997	18
80769	156338	142941	18
80770	156338	142942	18
80771	156338	142943	18
80772	156338	142944	18
80773	156338	142945	18
80774	156338	142946	18
80775	156338	142947	18
80776	156338	142948	18
80777	156338	142949	18
80778	156338	142950	18
80779	156338	142951	18
80780	156338	142952	18
80781	156338	142953	18
80782	156338	142954	18
80783	156338	142955	18
80784	156338	142956	18
80785	156338	142957	18
80786	156338	142958	18
80787	156338	142959	18
80788	156338	142960	18
80789	156338	142961	18
80790	156338	142962	18
80791	156338	142963	18
80792	156338	142964	18
80793	156338	142965	18
80794	156338	142966	18
80795	156338	142967	18
80796	156338	142968	18
80797	156338	142969	18
80798	156338	142970	18
80799	156338	142971	18
80800	156338	142972	18
80801	156338	142973	18
80802	156338	142974	18
80803	156338	142975	18
80804	156338	142976	18
80805	156338	142977	18
80806	156338	142978	18
80807	156338	142979	18
80808	156338	142980	18
80809	156338	142981	18
80810	156338	142982	18
80811	156338	142983	18
80812	156338	142984	18
80813	156338	142985	18
80814	156338	142986	18
80815	156338	142987	18
80816	156338	142988	18
80817	156338	142989	18
80818	156338	142990	18
80819	156338	142991	18
80820	156338	142992	18
80821	156338	142993	18
80822	156338	142994	18
80823	156338	142995	18
80824	156338	142996	18
80825	156338	142997	18
80826	156338	142998	18
81284	156339	142941	18
81285	156339	142942	18
81286	156339	142943	18
81287	156339	142944	18
81288	156339	142945	18
81289	156339	142946	18
81290	156339	142947	18
81291	156339	142948	18
81292	156339	142949	18
81293	156339	142950	18
81294	156339	142951	18
81295	156339	142952	18
81296	156339	142953	18
81297	156339	142954	18
81298	156339	142955	18
81299	156339	142956	18
81300	156339	142957	18
81301	156339	142958	18
81302	156339	142959	18
81303	156339	142960	18
81304	156339	142961	18
81305	156339	142962	18
81306	156339	142963	18
81307	156339	142964	18
81308	156339	142965	18
81309	156339	142966	18
81310	156339	142967	18
81311	156339	142968	18
81312	156339	142969	18
81313	156339	142970	18
81314	156339	142971	18
81315	156339	142972	18
81316	156339	142973	18
81317	156339	142974	18
81318	156339	142975	18
81319	156339	142976	18
81320	156339	142977	18
81321	156339	142978	18
81322	156339	142979	18
81323	156339	142980	18
81324	156339	142981	18
81325	156339	142982	18
81326	156339	142983	18
81327	156339	142984	18
81328	156339	142985	18
81329	156339	142986	18
81330	156339	142987	18
81331	156339	142988	18
81332	156339	142989	18
81333	156339	142990	18
81334	156339	142991	18
81335	156339	142992	18
81336	156339	142993	18
81337	156339	142994	18
81338	156339	142995	18
81339	156339	142996	18
81340	156339	142997	18
81341	156339	142998	18
81798	156340	142940	18
81799	156340	142941	18
81800	156340	142942	18
81801	156340	142943	18
81802	156340	142944	18
81803	156340	142945	18
81804	156340	142946	18
81805	156340	142947	18
81806	156340	142948	18
81807	156340	142949	18
81808	156340	142950	18
81809	156340	142951	18
81810	156340	142952	18
81811	156340	142953	18
81812	156340	142954	18
81813	156340	142955	18
81814	156340	142956	18
81815	156340	142957	18
81816	156340	142958	18
81817	156340	142959	18
81818	156340	142960	18
81819	156340	142961	18
81820	156340	142962	18
81821	156340	142963	18
81822	156340	142964	18
81823	156340	142965	18
81824	156340	142966	18
81825	156340	142967	18
81826	156340	142968	18
81827	156340	142969	18
81828	156340	142970	18
81829	156340	142971	18
81830	156340	142972	18
81831	156340	142973	18
81832	156340	142974	18
81833	156340	142975	18
81834	156340	142976	18
81835	156340	142977	18
81836	156340	142978	18
81837	156340	142979	18
81838	156340	142980	18
81839	156340	142981	18
81840	156340	142982	18
81841	156340	142983	18
81842	156340	142984	18
81843	156340	142985	18
81844	156340	142986	18
81845	156340	142987	18
81846	156340	142988	18
81847	156340	142989	18
81848	156340	142990	18
81849	156340	142991	18
81850	156340	142992	18
81851	156340	142993	18
81852	156340	142994	18
81853	156340	142995	18
81854	156340	142996	18
81855	156340	142997	18
81856	156340	142998	18
81857	156340	142999	18
82254	156341	142881	18
82255	156341	142882	18
82256	156341	142883	18
82257	156341	142884	18
82258	156341	142885	18
82259	156341	142886	18
82260	156341	142887	18
82261	156341	142888	18
82262	156341	142889	18
82263	156341	142890	18
82264	156341	142891	18
82265	156341	142892	18
82266	156341	142893	18
82267	156341	142894	18
82268	156341	142895	18
82269	156341	142896	18
82270	156341	142897	18
82271	156341	142898	18
82272	156341	142899	18
82273	156341	142900	18
82274	156341	142901	18
82275	156341	142902	18
82276	156341	142903	18
82277	156341	142904	18
82278	156341	142905	18
82279	156341	142906	18
82280	156341	142907	18
82281	156341	142908	18
82282	156341	142909	18
82283	156341	142910	18
82284	156341	142911	18
82285	156341	142912	18
82286	156341	142913	18
82287	156341	142914	18
82288	156341	142915	18
82289	156341	142916	18
82290	156341	142917	18
82291	156341	142918	18
82292	156341	142919	18
82293	156341	142920	18
82294	156341	142921	18
82295	156341	142922	18
82296	156341	142923	18
82297	156341	142924	18
82298	156341	142925	18
82299	156341	142926	18
82300	156341	142927	18
82301	156341	142928	18
82302	156341	142929	18
82303	156341	142930	18
82304	156341	142931	18
82305	156341	142932	18
82306	156341	142933	18
82307	156341	142934	18
82308	156341	142935	18
82309	156341	142936	18
82310	156341	142937	18
82311	156341	142938	18
82312	156341	142939	18
82313	156341	142940	18
82314	156341	142941	18
82315	156341	142942	18
82316	156341	142943	18
82317	156341	142944	18
82318	156341	142945	18
82319	156341	142946	18
82320	156341	142947	18
82321	156341	142948	18
82322	156341	142949	18
82323	156341	142950	18
82324	156341	142951	18
82325	156341	142952	18
82326	156341	142953	18
82327	156341	142954	18
82328	156341	142955	18
82329	156341	142956	18
82330	156341	142957	18
82331	156341	142958	18
82332	156341	142959	18
82333	156341	142960	18
82334	156341	142961	18
82335	156341	142962	18
82336	156341	142963	18
82337	156341	142964	18
82338	156341	142965	18
82339	156341	142966	18
82340	156341	142967	18
82341	156341	142968	18
82342	156341	142969	18
82343	156341	142970	18
82344	156341	142971	18
82345	156341	142972	18
82346	156341	142973	18
82347	156341	142974	18
82348	156341	142975	18
82349	156341	142976	18
82350	156341	142977	18
82351	156341	142978	18
82352	156341	142979	18
82353	156341	142980	18
82354	156341	142981	18
82355	156341	142982	18
82356	156341	142983	18
82357	156341	142984	18
82358	156341	142985	18
82359	156341	142986	18
82360	156341	142987	18
82361	156341	142988	18
82362	156341	142989	18
82363	156341	142990	18
82364	156341	142991	18
82365	156341	142992	18
82366	156341	142993	18
82367	156341	142994	18
82368	156341	142995	18
82369	156341	142996	18
82370	156341	142997	18
82371	156341	142998	18
82372	156341	142999	18
82689	156342	142801	18
82690	156342	142802	18
82691	156342	142803	18
82692	156342	142804	18
82693	156342	142805	18
82694	156342	142806	18
82695	156342	142807	18
82696	156342	142808	18
82697	156342	142809	18
82698	156342	142810	18
82699	156342	142811	18
82700	156342	142812	18
82701	156342	142813	18
82702	156342	142814	18
82703	156342	142815	18
82704	156342	142816	18
82705	156342	142817	18
82706	156342	142818	18
82707	156342	142819	18
82708	156342	142820	18
82709	156342	142821	18
82710	156342	142822	18
82711	156342	142823	18
82712	156342	142824	18
82713	156342	142825	18
82714	156342	142826	18
82715	156342	142827	18
82716	156342	142828	18
82717	156342	142829	18
82718	156342	142830	18
82719	156342	142831	18
82720	156342	142832	18
82721	156342	142833	18
82722	156342	142834	18
82723	156342	142835	18
82724	156342	142836	18
82725	156342	142837	18
82726	156342	142838	18
82727	156342	142839	18
82728	156342	142840	18
82729	156342	142841	18
82730	156342	142842	18
82731	156342	142843	18
82732	156342	142844	18
82733	156342	142845	18
82734	156342	142846	18
82735	156342	142847	18
82736	156342	142848	18
82737	156342	142849	18
82738	156342	142850	18
82739	156342	142851	18
82740	156342	142852	18
82741	156342	142853	18
82742	156342	142854	18
82743	156342	142855	18
82744	156342	142856	18
82745	156342	142857	18
82746	156342	142858	18
82747	156342	142859	18
82748	156342	142860	18
82749	156342	142861	18
82750	156342	142862	18
82751	156342	142863	18
82752	156342	142864	18
82753	156342	142865	18
82754	156342	142866	18
82755	156342	142867	18
82756	156342	142868	18
82757	156342	142869	18
82758	156342	142870	18
82759	156342	142871	18
82760	156342	142872	18
82761	156342	142873	18
82762	156342	142874	18
82763	156342	142875	18
82764	156342	142876	18
82765	156342	142877	18
82766	156342	142878	18
82767	156342	142879	18
82768	156342	142880	18
82769	156342	142881	18
82770	156342	142882	18
82771	156342	142883	18
82772	156342	142884	18
82773	156342	142885	18
82774	156342	142886	18
82775	156342	142887	18
82776	156342	142888	18
82777	156342	142889	18
82778	156342	142890	18
82779	156342	142891	18
82780	156342	142892	18
82781	156342	142893	18
82782	156342	142894	18
82783	156342	142895	18
82784	156342	142896	18
82785	156342	142897	18
82786	156342	142898	18
82787	156342	142899	18
82788	156342	142900	18
82789	156342	142901	18
82790	156342	142902	18
82791	156342	142903	18
82792	156342	142904	18
82793	156342	142905	18
82794	156342	142906	18
82795	156342	142907	18
82796	156342	142908	18
82797	156342	142909	18
82798	156342	142910	18
